,text,created_at,troll
3723,1980: #Dems Carter led #GOP Reagan in polls.  Map of election results. #Brexit #SilentMajority #MAGA #TrumpPence16 http… #TrumpForPresident,2016-11-08 14:31:34,1
3724,RT @benshapiro: Is Eva Braun opening for Hillary Clinton? https://t.co/Asmktt8imd,2016-11-07 23:00:36,1
3725,"RT @ronen321: If elected president, should Donald Trump 'lock her up'? #ElectionFinalThoughts  #DNCLeak2",2016-11-07 00:32:28,1
3726,#RiggedSystem #RiggedElection #Hillary #Soros https://t.co/HJhRav1NuN #TrumpForPresident,2016-11-08 14:26:51,1
3727,"RT @scottmccrackin: Silent SugarHill Gang
 #VideoGameABand",2016-11-07 00:48:42,1
3728,"RT @asamjulian: Bad things Trump said in times past won’t affect you, but Hillary’s open borders, refugees, and warhawk mindset will. #Elec…",2016-11-07 08:25:22,1
3729,52 New Citizens Join Ranks Of Chicago Voters On Election Day https://t.co/SyawJccQRw https://t.co/r5B41L5pG0,2016-11-08 13:30:35,1
3730,Time for #CrookedHillary to go to jail! #LockHerUp https://t.co/k4vHeuzd8X #TrumpForPresident,2016-11-08 11:34:03,1
3731,THIS is a #Hillary2016 when she doesn't have Springsteen,2016-11-08 15:06:12,1
3732,"NEW HAMPSHIRE GOES RED

#ElectionNight https://t.co/N9SVJWplXB",2016-11-08 15:08:47,1
3733,RT @maxime7: Anyone for asking to the polls how they explain that ? #TrumpTrain https://t.co/CMAoS7n1wW,2016-11-07 13:18:07,1
3734,Both Presidential Candidates Are Unpopular: Early Exit Polls https://t.co/yE2K9hQ8y2 https://t.co/Rf8frcZ6sX,2016-11-08 15:26:23,1
3735,RT @YourAnMoron: *brings 6-pack to the bar*,2016-11-08 15:32:13,1
3736,"RT @WorldOfHashtags: Are you ready?
Our game is about to start 💎",2016-11-07 05:57:34,1
3737,@HillaryClinton @cnn @NewYorkTimesRus @MSNBC @oreillyfactor #neverhillary #TrumpForPresident,2016-11-08 15:40:03,1
3738,Polls open in about an hour in North Carolina get out and vote #TrumpPence16 #TrumpTrain #MAGA! #TrumpForPresident,2016-11-08 15:53:08,1
3739,#TrumpWinsBecause Americans know better than to let the Clinton cartel back in to power. #LockHerUp #TrumpForPresident,2016-11-08 15:23:14,1
3740,WHEW! Trump Is PUMPING His Fist At The News That Came Out Of Michigan Seconds Ago! https://t.co/LQyKyAk6Wv https://t.co/mLC7alsvSJ,2016-11-07 17:35:14,1
3741,"RT @HillaryClinton: This one's for you, Hillary. https://t.co/KtzpIpSziO",2016-11-07 08:38:55,1
3742,RT @MRDIZASTER: Well I also change my mind about things I'm always learning new shit to further my case and have no problem admitting where…,2016-11-08 15:08:01,1
3743,RT @don_gutierrez: The #DNC and #CNN are rotten to the core.  The corruption and deceit are deplorable. https://t.co/FCI4ouzKms,2016-11-07 05:20:11,1
3744,"RT @theglobaluniter: #ElectionDay 

👍Today is a very Historic DAY

The #TrumpTrain, says #ThankYou for waiting in line &amp; #Voting 

.… ",2016-11-08 13:50:30,1
3745,@gofundme EVERYONE RT AND DONATE #TRUMPBABY #MAGA #imwithher2016 #TrumpForPresident,2016-11-08 15:41:08,1
3746,RT @WonderWoman934: Is this the kind of man you want leading your country? Feds find Trump guilty on the eve of the election https://t.co/d…,2016-11-08 02:25:42,1
3747,#HillaryRottenClinton  #CrookedHillary calls hurting Americans #BasketOfDeplorables https://t.co/pbk1mi63d5 #TrumpForPresident,2016-11-08 14:19:27,1
3748,RT @DeaconessBlues: The DNC Hired an AIG Surrogate to Investigate Bernie Sanders' 'Data Breach'--&gt; Kroll Inc. - Wikipedia  https://t.co/3qs…,2016-11-07 06:15:11,1
3749,"RT @TheGOPReport: In case you missed Donald Trump's epic entrance last night in New Hampshire, here it is again. #ElectionDay #Vote2016 htt…",2016-11-08 10:48:14,1
3750,RT @SaLtYdOgZ: #2016ElectionIn3Words We're all fucked.,2016-11-07 08:03:05,1
3751,"RT @cnnbrk: Janet Reno, US attorney general under President Bill Clinton, died after battle with Parkinson's, her sister says. https://t.co…",2016-11-07 04:57:43,1
3752,RT @bransmarc: Vote wisely Americans #2016ElectionIn3Words,2016-11-07 08:08:49,1
3753,"RT @RealTimers: ""Once fascists get power, they don't give it up."" Watch @BillMaher get real about the stakes of this election on… ",2016-11-07 23:55:33,1
3754,@DonaldJTrumpJr @FoxNews  #MAGA #VoteTrump #HillaryForPrison2016 https://t.co/UVmL7yFjDr #TrumpForPresident https://t.co/hBd3RhHOjS,2016-11-08 14:27:36,1
3755,@HillaryClinton You can count on it.. count on me voting for Trump. @realDonaldTrump #neverhillary #Benghazi #NeverForget #TrumpForPresident,2016-11-08 09:39:17,1
3756,Tweeting celeb accounts run by their handlers  #ThingsPeopleOnTwitterLike,2016-11-08 03:00:57,1
3757,LIVE on #Periscope: It's time! American Citizen vs. Corrupt Politician #votetrump  #electionday #myvote2016 #americ… h… #TrumpForPresident,2016-11-08 09:55:40,1
3758,RT @SugarGretel: Bernie supporters voting for Trump?  #WTFAmericaIn5Words https://t.co/WxNy9bH6e3,2016-11-08 14:53:18,1
3759,"RT @mitchellvii: Hispanic voting in FL is up 400k.  But wait, White voting is up 1 MILLION in FL.",2016-11-08 16:25:57,1
3760,false #TrumpForPresident,2016-11-08 14:05:09,1
3761,"RT @ActualFlatticus: You should be president right now, @sensanders.",2016-11-08 21:50:12,1
3762,Buying my tweets #ThingsPeopleOnTwitterLike,2016-11-08 11:48:39,1
3763,RT @ddarksounds: DDark - Anthony Joshua Radio Rip https://t.co/aMNAf8GOGf,2016-11-08 16:15:34,1
3764,"RT @goodreads: ""It's okay if you just call me Frankenstein."" https://t.co/oOe4s7Gr58 https://t.co/65lhdOYgfg",2016-11-08 02:35:51,1
3765,RT @ShutUpAmanda: @Dubzzzinyaface why did I have to see this,2016-11-07 00:40:56,1
3766,RT @craigflynn1: #IfIWonTheElection I'd promise a Galaxy note 7 in every racist home,2016-11-08 03:36:57,1
3767,RT @indigenous01: #rantfortoday Such that compare themselves to other Christians &amp; praise themselves for their rejection of radical obedien…,2016-11-07 08:34:21,1
3768,"RT @lokikittie: There's an Election?#2016ElectionIn3Words",2016-11-07 06:09:11,1
3769,"The ""healing"" does NOT begin until the Clintons and ALL of their goons are in prison.  #MAGA #TrumpForPresident",2016-11-08 14:10:01,1
3770,RT @ZenRand: Taggers! Special @HashtagRoundup Crossover Event today @CurbYourTag @HashtagOrElse 1P &amp; 3P EDT! It'll be purrfect! https://t.c…,2016-11-07 08:21:22,1
3771,"RT @QlaraQontra: #HRC was also pro private prisons, where illegals are detained prior to deportation

After 1st primary debate, she… ",2016-11-08 16:29:24,1
3772,"RT @DonaldJTrumpJr: Since Day one the elites, pundits, and major donors gave my father zero chance.

Look where we are today. 

Vote TR… ",2016-11-08 16:12:21,1
3773,@shoshannastone #Trump #MakeAmericaGreatAgain #HillaryForPrison2016 Hillary is evil. She will destroy this country. #TrumpForPresident,2016-11-08 09:49:05,1
3774,"RT @Micha_Joy: Trump will end sanctuary cities, Clinton will force taxpayers to fund them! #IVoteTrump
#MAGA",2016-11-08 12:34:26,1
3775,"RT @HillaryClinton: ""We have a chance to elect a 45th president who will build on our progress, who will finish the job.” —@POTUS",2016-11-07 18:15:26,1
3776,RT @dkm177: #voterfraud #VoterIntimidation https://t.co/BnFjdb6m3h,2016-11-08 18:16:48,1
3777,WOW: NY Times forecast 92% Trump! https://t.co/il3Jw2oxzv,2016-11-08 19:43:57,1
3778,"New York City First Graders Say Hillary Lies too Much:

This Kids Are Smarter than some Adults!… https://t.co/3xUcmTQKZ2",2016-11-07 13:10:58,1
3779,RT @googlygirl98: I'm pretty sure #IdBeMorePopularIf I l left the house occasionally.,2016-11-08 10:49:28,1
3780,#Vote #TrumpPence today! #TrumpForPresident,2016-11-08 14:19:36,1
3781,"RT @VoteTrumpPics: ""Anything is possible if enough decent people are prepared to stand up against the establishment."" - @Nigel_Farage

#myv…",2016-11-08 11:37:47,1
3782,Quoting about voting. #ThingsPeopleOnTwitterLike ( @Diealated ) https://t.co/oKr9jVDspH,2016-11-08 11:09:25,1
3783,RT @wilw: #StrongerTogether #WeAreWithHer https://t.co/U2pC5Hkzj5,2016-11-08 15:39:30,1
3784,Pennsylvania has the power to end corruption!!!  Get out there and VOTE and bring your friends!!! #MAGA https://t.co/6Q… #TrumpForPresident,2016-11-08 14:53:53,1
3785,"RT @mitchellvii: Looks like Trump exploded to a 6 point lead in Reuters Final Poll of 2016.  Wow:

https://t.co/pdR9Mhr4JI",2016-11-08 13:51:48,1
3786,"RT @WDeedakaren: @theclobra 😂😂😂😂😂😂.  Sorry, LOL, u crack me up! Hope they gave u the good shit! Now TWEET!!  #Inalotofpainbutgotgooddrugsfo…",2016-11-08 14:50:45,1
3787,"Главный критерий выбора сегодня для американцев: ""Она не Трамп"", ""Он не Клинтон""
#USElections2016 #Election2016 https://t.co/hn3h5alVkm",2016-11-08 01:48:50,1
3788,"RT @Tout_Sondage: Who is the best for you  ? 
#ElectionDay #myvote2016 #voted",2016-11-08 12:19:32,1
3789,Whatever happened to the video maker #HillaryBenghazi had @SusanRice say caused #Benghazi ? https://t.co/OHg1zn1c0C #TrumpForPresident,2016-11-08 09:46:26,1
3790,"RT @DanScavino: #TrumpTrain🚂💨🇺🇸🇺🇸🇺🇸🇺🇸
Get out &amp; VOTE, VOTE, VOTE!
#ElectionDay #iVoted #MAGA🇺🇸 https://t.co/CCOGBKo8BF",2016-11-08 14:38:44,1
3791,"RT @stephens_pt: #WriteAPanel
1. The President sets an example for children everywhere.
2. Does he grab your pussy too? https://t.co/WDT9n1…",2016-11-08 03:45:00,1
3792,"RT @edreportinglive: I cant handle the idea of ANY American vote for H. H will represent her rights, not the people's rights. #DNCLeak2 #El…",2016-11-07 00:36:36,1
3793,"Everyone get out and vote, we need all the saving from Killary we can get. #trump2k16 #TrumpForPresident",2016-11-08 14:33:18,1
3794,"RT @Federalist46: Hey @babyblot, Virginians have no reason to be fooled again by Hillary Clinton's lies; ready to vote for change on Novemb…",2016-11-08 11:13:19,1
3795,#MakeAmericaGreatAgain @realDonaldTrump in #Election2016 #TrumpForPresident,2016-11-08 10:16:32,1
3796,LIVE on #Periscope: It's time! American Citizen vs. Corrupt Politician #votetrump  #electionday #myvote2016 #americ… h… #TrumpForPresident,2016-11-08 14:01:37,1
3797,#MakeAmericaGreatAgain #TrumpWinsBecause #Trump2016 #AltRightMeans https://t.co/3SSscPS9sM #TrumpForPresident,2016-11-08 13:55:12,1
3798,John Oliver now regrets urging Trump to run https://t.co/nEhFYvZYdS https://t.co/p2sUUrKmXt,2016-11-07 09:02:25,1
3799,"RT @bfraser747: 💥💥 #NeverHillary

This election isn't about Rep vs. Dem. It's about #Corruption vs #MAGA

#Election2016 #VoteTrump… ",2016-11-08 09:14:19,1
3800,@HillaryClinton @POTUS wanting your kids to be profligate liars and a criminal mastermind? #HillaryRottenClinton #TrumpForPresident,2016-11-08 12:19:44,1
3801,A guy had a sign the #TrumpBaby didn't like so he made the crowd go after him #Reno https://t.co/8wMi8p4PVR #TrumpForPresident,2016-11-08 15:55:05,1
3802,#HillaryForPrison2016 https://t.co/LDBGAfqBxk #TrumpForPresident https://t.co/tylZ5GpFdW,2016-11-08 09:35:25,1
3803,RT @HashtagRoundup: #1 hashtag USA/Canada #ElectionFinalThoughts w/@ADudeCalledDan,2016-11-07 06:16:07,1
3804,"Карточный Домик проводит своё независимое голосование:
КТО ЖЕ СТАНЕТ СЛЕДУЮЩИМ 
(45-м) ПРЕЗИДЕНТОМ США ? 
#USElections2016 #Election2016",2016-11-08 00:16:07,1
3805,#2016ElectionIn3Words Early voters regret,2016-11-07 07:19:35,1
3806,"RT @stephencgrant: People who wouldn't be able to vote:
* All Trump's kids
* 2 of his wives
* Trump https://t.co/rAoN7mQaej",2016-11-08 03:47:01,1
3807,Well tomorrow vote day and all we can do is pray for the best. #Trump2k16 #TrumpForPresident,2016-11-08 14:11:27,1
3808,If you watch this video you will never ever again consider voting for Hillary! (Warning: Graphic Content)… https://t.co/JwitiUMAmR,2016-11-07 15:15:10,1
3809,"RT @iSAL9000: 1. This is now the West House, since Supreme Orange Leader moved to Trump Tower
2. Dad Look, there's Secretary Kanye over the…",2016-11-08 03:56:41,1
3810,#ThingsPeopleOnTwitterLike Some like everything. Some like nothing. Except cats....everyone loves cats.,2016-11-08 10:12:41,1
3811,@HillaryClinton #NeverHillary #indicthillary #HillaryForPrison2016 #TrumpForPresident,2016-11-08 12:47:45,1
3812,"Дональд Трамп знает, как эффектно появиться! #ElectionDay #Election2016 https://t.co/ieLflcRyGw",2016-11-08 03:05:28,1
3813,"Exactly how I feel right now..
#ElectionDay https://t.co/x2StI7MPhL",2016-11-08 11:10:37,1
3814,This is Trump beating the Mainstream media #maga https://t.co/MwAsV8DmXe #TrumpForPresident,2016-11-08 09:39:59,1
3815,Deplorables Be Like This On Wednesday #TrumpForPresident,2016-11-08 09:57:48,1
3816,RT @SaLtYdOgZ: #2016ElectionIn3Words We're all fucked.,2016-11-07 08:16:38,1
3817,"RT @JamesJordy: #Vote
They're bringing drugs.
They're bringing crime.
They're rapists.
And some, I assume,
Are VOTERS, You Dumbass!

#VoteB…",2016-11-08 03:47:20,1
3818,"RT @Conservatexian: New post: ""A.J. Delgado: Florida ‘in the Bag’ for Trump; Latino Vote Responding to Anti-Corruption Message"" https://t.c…",2016-11-08 15:23:46,1
3819,#ImVotingBecause tired of the corruption in Washington #HillaryForPrison2016 #TrumpForPresident,2016-11-08 16:15:42,1
3820,Topless FEMEN protesters removed from polling station where Trump votes https://t.co/llb99Mhwmo,2016-11-08 08:24:13,1
3821,RT @WDFx2EU8: Ohio millennials voting for trump in numbers! The great state of Ohio is MAGA!  #IVOTED https://t.co/ql0zWlaLn5,2016-11-08 15:07:43,1
3822,#ThingsPeopleOnTwitterLike Nudes d:,2016-11-08 02:11:43,1
3823,"RT @Reality_n_Truth: I want to see them cry, then grovel, then get kicked in the teeth, then fade into utter irrelevancy. https://t.co/MefQ…",2016-11-08 19:02:12,1
3824,RT @NrouteHQ: Sorting through trash.   #2016ElectionIn3Words,2016-11-07 06:16:46,1
3825,Trump gonna be 271 #TrumpForPresident,2016-11-08 11:12:13,1
3826,"Trump is winning and I can't stop thinking about one thing
Will he inherit @potus twitter account?
#ElectionNight",2016-11-08 22:29:36,1
3827,"RT @Pamela_Moore13: A lifelong Democrat Andrew Stein: ""#ImVotingBecause Trump can shake up our politics and revive the economy""

Democrats…",2016-11-08 11:46:05,1
3828,"Ситуация по голосованию на данный момент довольно равная
#ElectionDay #ElectionNight https://t.co/Nu94qOJF1r",2016-11-08 17:23:50,1
3829,"Come on Trump, put Hilary in her place #HillaryForPrison2016 #MakeAmericaGreatAgain #TrumpForPresident https://t.co/har8CjDsIY",2016-11-08 15:08:15,1
3830,"These Latinas just voted for @realDonaldTrump !
Thank you, girls! https://t.co/EDxAiThu2A",2016-11-08 14:50:01,1
3831,#ThingsPeopleOnTwitterLike really fucked up shit judging from how many followers I have. https://t.co/tgDi8hT51I,2016-11-08 03:13:18,1
3832,RT @KenGh5: Hillary Clinton and Nana Akufo-Addo; what makes people think they will both win? https://t.co/bbY8ODoYOy via @yencomgh,2016-11-07 05:02:46,1
3833,RT @Harmony_Nation: NorthCarolina has been delayed cuz ClintonCamp cited Electronic Issues=She is losing! @infowars @realDonaldTrump @DanSc…,2016-11-08 17:45:17,1
3834,"RT @savvyconsumer7: My polling place's about 1 mile from my house. Scott Foval's (WI) talking about busing people ""out to Iowa!""

@JamesOKe…",2016-11-08 17:32:25,1
3835,#truth #VoteTrump #corrupthillary #Maga #TrumpForPresident,2016-11-08 10:08:50,1
3836,1hr til voting starts! I'm so excited! It's almost over! #Vote #MAGA #ElectionDay https://t.co/3j305YQj88… https://t.co/4mBGhgyzbf,2016-11-08 12:23:57,1
3837,"RT @SteveDevoy: This election has shown us how @MMFlint, @KeithOlbermann, and much of the ""left"" is fake.
#NeverHillary #nevertrumporhillary",2016-11-07 08:29:16,1
3838,RT @OpFerguson: https://t.co/r9OHVPQQB6,2016-11-07 20:17:16,1
3839,#2016ElectionIn3Words the end of era,2016-11-07 06:14:50,1
3840,RT @NasirLeigh: Mo'Nique talks about Hilary Clinton &amp; Bill Clinton 😂😂😂 https://t.co/Z23MpIXQ5Y,2016-11-08 00:01:12,1
3841,Can't wait to vote today #Trump2k16 #TrumpForPresident,2016-11-08 10:48:58,1
3842,#2016ElectionIn3Words I'm very scared,2016-11-07 06:30:07,1
3843,"RT @HillaryClinton: This is what it's about:
All the good we can,
for all the people we can,
for as long as we can.… ",2016-11-07 01:00:36,1
3844,#Trump2K16 hes bringing all pipefitters,2016-11-08 10:45:59,1
3845,"""Срок годности молока заканчивается в тот же день, когда заканчивается срок годности Америки""
#Election2016… https://t.co/imVboecG5s",2016-11-08 07:28:01,1
3846,.@PoliticsGhost #CapitalistArmy #InnerCircle #PodestaEmails #SpiritCooking #DNCLeak2 C421 #Decision2016 #MAGA http… #TrumpForPresident,2016-11-08 09:34:42,1
3847,RT @realDonaldTrump: Thank you for you support Virginia! In ONE DAY - get out and #VoteTrumpPence16! #ICYMI: https://t.co/Nid8qcFTwY https:…,2016-11-08 03:40:07,1
3848,Lets see how the electoral college votes today,2016-11-08 15:26:58,1
3849,RT @lionrock71: @tlcprincess #Hero! https://t.co/mgfk92AebC,2016-11-08 14:25:56,1
3850,RT @renatomotta1303: 90 #WriteAPanel 1) this is where our 'homey' lives 2) so this is the honkey house now?,2016-11-08 02:53:17,1
3851,"RT @SethGoodtime: How come every Trump supporter that says horrible, hateful things to me has less than 50 followers?",2016-11-07 01:23:30,1
3852,RT @saverjoy: #IdBeMorePopularIf if my breath smelled better! https://t.co/prIOQDY15v,2016-11-08 12:21:14,1
3853,#ImVotingBecause #TrumpPence16  is 100 times better for our country than Hillary ever WAS. https://t.co/1fuCgo6LGH #TrumpForPresident,2016-11-08 11:15:26,1
3854,RT @DjGazaking: #TeamRealestSounds soon present the #AfricanConnectVol_3 2016 don't move cause will definitely miss the link... https://t.c…,2016-11-08 04:13:19,1
3855,"RT @saverjoy: #IdBeMorePopularIf I were good enough, and smart enough, and if people liked me. https://t.co/jKQZIgmNjr",2016-11-08 11:20:26,1
3856,Drain the swamp #2016ElectionIn3Words,2016-11-07 07:41:29,1
3857,With #Trump4President we #MAGA  With Hillary you #GAGA https://t.co/BhKCRxFJ16 #TrumpForPresident,2016-11-08 15:44:41,1
3858,"RT @MsPackyetti: Gotta love a good voting purity test.

Hitler sure did.

https://t.co/MpkKkOpn2j https://t.co/fzYwjJAtfL",2016-11-08 00:45:38,1
3859,@robertdaviolsen Go Trump #MAGA #HillaryForPrison2016 #TrumpForPresident,2016-11-08 15:22:22,1
3860,RT @adagioforstring: Don't get cocky tho - go out &amp; #VoteTrump if you haven't already https://t.co/zsvTfXky3a,2016-11-08 15:32:22,1
3861,@HillaryClinton #HillaryForPrison killary #TrumpForPresident,2016-11-08 11:41:30,1
3862,"#ElectionFinalThoughts I was a randlet fan at first, now I'm voting #Trump because I want #HillaryForPrison2016 #TrumpForPresident",2016-11-08 13:57:09,1
